,0
380,GOV Home|SC
381,GOV Policies|Help Center|Contact SC
382,GOV|Download Adobe ReaderCopyright © 2022 State of South Carolina
0,"2 0 2 2   S T A T E   O F   T H E   S T A T E   A N D   B U D G E T   A D D R E S S     Governor Brad Little January 10, 2022  Mr"
1," Speaker, Mr"
2," Pro Tem, Madam President, honored legislators, my fellow constitutional officers, Mr"
3," Chief Justice and members of the judiciary, my family, friends, and my fellow Idahoans"
4,   It’s good to deliver this speech back in the chambers
5," Last year I closed my State of the State address by saying, “In times of hardship, opportunity for growth emerges"
6,”  There’s no doubt the past couple of years have presented incredible challenges
7," Our frontline workers in healthcare, public safety, and education in particular have done an exceptional job"
8,"  Today, we have a few of these pandemic heroes here with us"
9," They are nurses, doctors, police officers, guardsmen, and teachers"
10, I would like to invite them to please stand up
11," Please, everyone, join me in recognizing them and their colleagues and thanking them for their service to our great state"
12,"  My friends, I stand before you today with great optimism and excitement about the once-in-a-lifetime opportunity before us"
13,  Idaho’s economy is stronger than ever before
14,      We’re one of only four states with more jobs today than before the pandemic
15, Idahoans are working
16, We have one of the lowest unemployment rates in the country
17, Our budget is balanced
18, We have robust reserves
19, Idaho businesses and citizens benefit from living and working in the least regulated state in the nation
20,   Page 1 of 9 We’ve turned more money back to the citizens through historic tax relief and strategic investments in the areas that impact their daily lives
21,"  And for the second year in a row, we have yet another record budget surplus"
22,"   My friends, our success is no accident"
23,"  While other states liquidated their rainy-day funds and begged politicians in Washington, D"
24,C
25," for a bailout, together we rolled up our sleeves, made tough decisions, and led Idaho"
26,"  In Idaho, we manage government the same way families manage a household budget"
27, It is basic “kitchen table economics
28,"” It means facing tradeoffs head on, choosing to live within our means, saving for hard times, cutting waste, and stretching our dollars further"
29,   While D
30,C
31," is digging the country into a $29 trillion hole, Idaho has a record surplus of $1"
32,9 billion and counting
33,  While D
34,C
35," continues to crank out onerous new regulations, we took an axe to Idaho’s regulations for three straight years, and we continue to widen our lead as the least regulated state in the nation"
36," In fact, since I took office three years ago, we have cut or simplified 95-percent of Idaho regulations"
37," And now, through our Zero-Based Regulation initiative, this year we aim to cut or simplify another 20-percent of what remains, removing rocks from the shoes of small businesses"
38,  While D
39,C
40," wants to raise taxes on all citizens as Bidenflation surges, Idaho has put more money back into the people’s pockets"
41," Last year, together we cut income taxes and returned $450 million to all Idaho citizens and businesses"
42,"   It was called the biggest tax cut in state history, but I call it a good start"
43,"  While President Biden divides Americans in his attempts to elevate the role of government in citizens’ lives, coercing Americans with government-imposed vaccine mandates, Idaho says, “No"
