,0
177,"Tonight, I have two proposals to lower costs on insulin and cars and one to expandaccess to mental health"
178,"    First, insulin"
179,    Hundreds of thousands of Michiganders need insulin to survive
180, The average cost of asingle vial is almost 100 bucks
181," Most people who use it need two or three vials a month,which is up to $3,600 a year"
182, Too many Michiganders are forced to forgo insulin or rationit-putting their lives at risk
183,"    For years, drug companies have been jacking up insulin prices"
184, The average price tripledfrom 2009 to 2019
185," They reap billions on life-saving medicine because without seriouscompetition, they name their own price"
186, That is unconscionable
187,"    Yesterday, Attorney General Dana Nessel took action"
188, She launched an investigationunder the Michigan Consumer Protection Act into one of the three largest drughttps://www
189,michigan
190,"gov/whitmer/news/press-releases/2022/01/26/governor-whitmers-2022-state-of-the-state-address-as-prepared-for-delivery10/153/20/22, 9:37 PMGovernor Whitmer's 2022 State of the State Address as Prepared for Deliverycompanies that makes nearly all the insulin in the U"
191,S
192,"    Meanwhile, in the Michigan Legislature, there have been bipartisan bills introduced tocap the cost of insulin at $50 bucks a month"
193,"    We all agree that insulin costs too much, and I know we can work together to hold drugcompanies accountable, lower costs, and save lives"
194, Let's get that done too
195,"    Next, let's talk about making electric vehicles more affordable"
196,"    As we saw this week, we are building on our rich auto manufacturing heritage andmoving towards a clean energy future"
197," Tonight, I want to talk about how we can helpMichigan's families be a part of the clean energy transition by lowering the cost ofelectric vehicles"
198,"    Every year, thousands more electric vehicles are sold in Michigan and all our major automakers have committed to electrifying 100% of their "
199,Electric vehicles cost half as much to fuel and maintain as gas powered cars
200, Switchingto electric will save families thousands of dollars a year
201,"    That's why I am proposing a combined $2,500 electric vehicle rebate for families-$2,000for the car and $500 for in-home charging equipment"
202," This will build on the $7,500federal electric vehicle credit"
203," If we get this done, we can lower the cost of electricvehicles by nearly $10,000"
204, We can make it easier for Michiganders to go electric
205,"    Finally, let's talk about mental health"
206,    We should invest in our mental health workforce so we can expand access
207, Nearly 40%of Michiganders do not get treatment for their mental illness
208, We will address thisshortfall by expanding Michigan's Loan Repayment Program for mental healthhttps://www
209,michigan
210,"gov/whitmer/news/press-releases/2022/01/26/governor-whitmers-2022-state-of-the-state-address-as-prepared-for-delivery11/153/20/22, 9:37 PMGovernor Whitmer's 2022 State of the State Address as Prepared for Deliveryprofessionals"
211, And we will make a historic investment to retain and recruit hundredsmore mental health workers
212,"    I will propose another bold investment in mental health in next year's school aid budgettoo, building on work we did last year to help schools hire more than 560 nurses,counselors, and social workers"
213,"    Together, we can grow our mental health workforce and expand access to mental healthservices"
214,"    Tonight, I laid out my plans to cut taxes for retirees and working families, lower costs oninsulin and electric vehicles, and expand access to mental health"
215," As always, I will workwith anyone to deliver on these kitchen-table issues"
216,"    I'll also work to invest federal resources we have received with plans I released last yearlike MI New Economy, which would grow the middle class, support small businesses,and invest in our communities"
217, I also have a message for the folks in DC-fund the CHIPSAct so we can 
218,"    We have a once-in-a-generation opportunity on our hands, and I know that together, wecan do big things"
219,"    Through everything we've faced over the last few years, I thought often about the timein my life when I was sandwiched between 2 generations of my family-taking care of mynewborn daughter and my mom who was dying of brain cancer"
220,"    I adjusted to a new job, fought my mom's insurance company, and cared for my baby"
